INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
40043	20018	11000000	0	1439	3	0	0	0	0	0	0	0	0
40043	20019	8250000	0	1439	2	0	0	0	0	0	0	0	0
40043	20020	2750000	0	1439	1	0	0	0	0	0	0	0	0
40043	20021	1833300	0	1439	1	0	0	0	0	0	0	0	0
40043	20022	1466650	0	1439	1	0	0	0	0	0	0	0	0
40043	20023	1173300	0	1439	1	0	0	0	0	0	0	0	0
40043	20024	938650	0	1439	1	0	0	0	0	0	0	0	0
40043	20025	750750	0	1439	1	0	0	0	0	0	0	0	0
40043	20026	991920	0	1439	1	0	0	0	0	0	0	0	0
40043	20027	793440	0	1439	1	0	0	0	0	0	0	0	0
40043	20028	634800	0	1439	1	0	0	0	0	0	0	0	0
40043	20029	505920	0	1439	1	0	0	0	0	0	0	0	0
40043	20030	404160	0	1439	1	0	0	0	0	0	0	0	0
40043	20031	316800	0	1439	1	0	0	0	0	0	0	0	0
40043	20032	253440	0	1439	1	0	0	0	0	0	0	0	0
40043	20033	75120	0	1439	1	0	0	0	0	0	0	0	0
40043	20034	44880	0	1439	1	0	0	0	0	0	0	0	0
40043	20035	26400	0	1439	1	0	0	0	0	0	0	0	0
40043	20036	32400	0	1439	1	0	0	0	0	0	0	0	0
40043	20037	22800	0	1439	1	0	0	0	0	0	0	0	0
40043	20038	14160	0	1439	1	0	0	0	0	0	0	0	0
40043	20039	8640	0	1439	1	0	0	0	0	0	0	0	0
40043	20040	2880	0	1439	1	0	0	0	0	0	0	0	0
40043	21011	240000	0	1439	1	0	0	0	0	0	0	0	0
40043	21012	240000	0	1439	1	0	0	0	0	0	0	0	0
40043	21013	230976	0	1439	1	0	0	0	0	0	0	0	0
40043	21014	173232	0	1439	1	0	0	0	0	0	0	0	0
40043	21015	57696	0	1439	1	0	0	0	0	0	0	0	0
40043	21016	46080	0	1439	1	0	0	0	0	0	0	0	0
40043	21017	36864	0	1439	1	0	0	0	0	0	0	0	0
40043	21018	29472	0	1439	1	0	0	0	0	0	0	0	0
40043	21019	23520	0	1439	1	0	0	0	0	0	0	0	0
40043	21020	18768	0	1439	1	0	0	0	0	0	0	0	0
40043	21021	12480	0	1439	1	0	0	0	0	0	0	0	0
40043	21022	7488	0	1439	1	0	0	0	0	0	0	0	0
40043	21023	4493	0	1439	1	0	0	0	0	0	0	0	0
40043	21024	2246	0	1439	1	0	0	0	0	0	0	0	0
40043	21025	1123	0	1439	1	0	0	0	0	0	0	0	0
40043	21026	576	0	1439	1	0	0	0	0	0	0	0	0
40043	21027	150	0	1439	1	0	0	0	0	0	0	0	0
40043	21028	0	0	1439	1	0	0	0	0	0	0	0	0
40043	21029	0	0	1439	1	0	0	0	0	0	0	0	0
40043	21030	0	0	1439	1	0	0	0	0	0	0	0	0
40043	23019	149500	0	1439	1	0	0	0	0	0	0	0	0
40043	23020	149500	0	1439	1	0	0	0	0	0	0	0	0
40043	23021	149500	0	1439	1	0	0	0	0	0	0	0	0
40043	23022	149500	0	1439	1	0	0	0	0	0	0	0	0
40043	23023	149500	0	1439	1	0	0	0	0	0	0	0	0
40043	23024	149500	0	1439	1	0	0	0	0	0	0	0	0
40044	2021	1000000	0	1439	15	0	0	0	0	0	0	0	0
40044	2022	1000000	0	1439	5	0	0	0	0	0	0	0	0
40044	2023	1000000	0	1439	2	0	0	0	0	0	0	0	0
40044	31010	1000000	0	1439	1	0	0	0	0	0	0	0	0
40044	1006	180000	0	1439	1	0	0	0	0	0	0	0	0
40044	1007	36000	0	1439	1	0	0	0	0	0	0	0	0
40044	1008	3600	0	1439	1	0	0	0	0	0	0	0	0
40044	1049	1000	0	1439	1	0	0	0	0	0	0	0	0
40044	1003	100000	0	1439	1	0	0	0	0	0	0	0	0
40044	1004	19000	0	1439	1	0	0	0	0	0	0	0	0
40044	1010	1000000	0	1439	5	0	0	0	0	0	0	0	0
40044	1010	900000	0	1439	2	0	0	0	0	0	0	0	0
40044	1027	180000	0	1439	1	0	0	0	0	0	0	0	0
40044	7	300000	0	1439	20	0	0	0	0	0	0	0	0
40044	8	200000	0	1439	20	0	0	0	0	0	0	0	0
40044	104	500000	0	1439	2	0	0	0	0	0	0	0	0
40044	105	200000	0	1439	2	0	0	0	0	0	0	0	0
40044	106	100000	0	1439	2	0	0	0	0	0	0	0	0
40044	22001	35000	0	1439	1	0	0	0	0	0	0	0	0
40044	20016	22000000	0	1439	6	0	0	0	0	0	0	0	0
40044	20017	16500000	0	1439	4	0	0	0	0	0	0	0	0
40044	20018	11000000	0	1439	3	0	0	0	0	0	0	0	0
40044	20019	8250000	0	1439	2	0	0	0	0	0	0	0	0
40044	20020	2750000	0	1439	1	0	0	0	0	0	0	0	0
40044	20021	1833300	0	1439	1	0	0	0	0	0	0	0	0
40044	20022	1466650	0	1439	1	0	0	0	0	0	0	0	0
40044	20023	1173300	0	1439	1	0	0	0	0	0	0	0	0
40044	20024	938650	0	1439	1	0	0	0	0	0	0	0	0
40044	20025	750750	0	1439	1	0	0	0	0	0	0	0	0
40044	20026	803455	0	1439	1	0	0	0	0	0	0	0	0
40044	20027	642686	0	1439	1	0	0	0	0	0	0	0	0
40044	20028	514188	0	1439	1	0	0	0	0	0	0	0	0
40044	20029	409795	0	1439	1	0	0	0	0	0	0	0	0
40044	20030	327370	0	1439	1	0	0	0	0	0	0	0	0
40044	20031	256608	0	1439	1	0	0	0	0	0	0	0	0
40044	20032	205286	0	1439	1	0	0	0	0	0	0	0	0
40044	20033	60847	0	1439	1	0	0	0	0	0	0	0	0
40044	20034	36353	0	1439	1	0	0	0	0	0	0	0	0
40044	20035	21384	0	1439	1	0	0	0	0	0	0	0	0
40044	20036	26244	0	1439	1	0	0	0	0	0	0	0	0
40044	20037	18468	0	1439	1	0	0	0	0	0	0	0	0
40044	20038	11470	0	1439	1	0	0	0	0	0	0	0	0
40044	20039	6998	0	1439	1	0	0	0	0	0	0	0	0
40044	20040	0	0	1439	1	0	0	0	0	0	0	0	0
40044	21011	194400	0	1439	1	0	0	0	0	0	0	0	0
40044	21012	194400	0	1439	1	0	0	0	0	0	0	0	0
40044	21013	187090	0	1439	1	0	0	0	0	0	0	0	0
40044	21014	140318	0	1439	1	0	0	0	0	0	0	0	0
40044	21015	46733	0	1439	1	0	0	0	0	0	0	0	0
40044	21016	37325	0	1439	1	0	0	0	0	0	0	0	0
40044	21017	29860	0	1439	1	0	0	0	0	0	0	0	0
40044	21018	23873	0	1439	1	0	0	0	0	0	0	0	0
40044	21019	19051	0	1439	1	0	0	0	0	0	0	0	0
40044	21020	15202	0	1439	1	0	0	0	0	0	0	0	0
40044	21021	10109	0	1439	1	0	0	0	0	0	0	0	0
40044	21022	6065	0	1439	1	0	0	0	0	0	0	0	0
40044	21023	3640	0	1439	1	0	0	0	0	0	0	0	0
40044	21024	1819	0	1439	1	0	0	0	0	0	0	0	0
40044	21025	910	0	1439	1	0	0	0	0	0	0	0	0
40044	21026	466	0	1439	1	0	0	0	0	0	0	0	0
40044	21027	140	0	1439	1	0	0	0	0	0	0	0	0
40044	21028	0	0	1439	1	0	0	0	0	0	0	0	0
40044	21029	0	0	1439	1	0	0	0	0	0	0	0	0
40044	21030	0	0	1439	1	0	0	0	0	0	0	0	0
40044	23019	149500	0	1439	1	0	0	0	0	0	0	0	0
40044	23020	149500	0	1439	1	0	0	0	0	0	0	0	0
40044	23021	149500	0	1439	1	0	0	0	0	0	0	0	0
40044	23022	149500	0	1439	1	0	0	0	0	0	0	0	0
40044	23023	149500	0	1439	1	0	0	0	0	0	0	0	0
40044	23024	149500	0	1439	1	0	0	0	0	0	0	0	0
40045	2021	1000000	0	1439	12	0	0	0	0	0	0	0	0
40045	2022	1000000	0	1439	4	0	0	0	0	0	0	0	0
40045	2023	1000000	0	1439	2	0	0	0	0	0	0	0	0
40045	31010	1000000	0	1439	1	0	0	0	0	0	0	0	0
40045	1006	180000	0	1439	1	0	0	0	0	0	0	0	0
40045	1007	36000	0	1439	1	0	0	0	0	0	0	0	0
40045	1008	3600	0	1439	1	0	0	0	0	0	0	0	0
40045	1049	1000	0	1439	1	0	0	0	0	0	0	0	0
40045	1003	100000	0	1439	1	0	0	0	0	0	0	0	0
40045	1004	19000	0	1439	1	0	0	0	0	0	0	0	0
40045	1010	1000000	0	1439	5	0	0	0	0	0	0	0	0
40045	1010	900000	0	1439	2	0	0	0	0	0	0	0	0
40045	1027	180000	0	1439	1	0	0	0	0	0	0	0	0
40045	7	300000	0	1439	20	0	0	0	0	0	0	0	0
40045	8	200000	0	1439	20	0	0	0	0	0	0	0	0
40045	104	500000	0	1439	2	0	0	0	0	0	0	0	0
40045	105	200000	0	1439	2	0	0	0	0	0	0	0	0
40045	106	100000	0	1439	2	0	0	0	0	0	0	0	0
40045	22001	35000	0	1439	1	0	0	0	0	0	0	0	0
40045	20016	22000000	0	1439	6	0	0	0	0	0	0	0	0
40045	20017	16500000	0	1439	4	0	0	0	0	0	0	0	0
40045	20018	11000000	0	1439	3	0	0	0	0	0	0	0	0
40045	20019	8250000	0	1439	2	0	0	0	0	0	0	0	0
40045	20020	2750000	0	1439	1	0	0	0	0	0	0	0	0
40045	20021	1833300	0	1439	1	0	0	0	0	0	0	0	0
40045	20022	1466650	0	1439	1	0	0	0	0	0	0	0	0
40045	20023	1173300	0	1439	1	0	0	0	0	0	0	0	0
40045	20024	938650	0	1439	1	0	0	0	0	0	0	0	0
40045	20025	750750	0	1439	1	0	0	0	0	0	0	0	0
40045	20026	723110	0	1439	1	0	0	0	0	0	0	0	0
40045	20027	578417	0	1439	1	0	0	0	0	0	0	0	0
40045	20028	462769	0	1439	1	0	0	0	0	0	0	0	0
40045	20029	368816	0	1439	1	0	0	0	0	0	0	0	0
40045	20030	294633	0	1439	1	0	0	0	0	0	0	0	0
40045	20031	230947	0	1439	1	0	0	0	0	0	0	0	0
40045	20032	184757	0	1439	1	0	0	0	0	0	0	0	0
40045	20033	54762	0	1439	1	0	0	0	0	0	0	0	0
40045	20034	32718	0	1439	1	0	0	0	0	0	0	0	0
40045	20035	19246	0	1439	1	0	0	0	0	0	0	0	0
40045	20036	23620	0	1439	1	0	0	0	0	0	0	0	0
40045	20037	16621	0	1439	1	0	0	0	0	0	0	0	0
40045	20038	10323	0	1439	1	0	0	0	0	0	0	0	0
40045	20039	6298	0	1439	1	0	0	0	0	0	0	0	0
40045	20040	0	0	1439	1	0	0	0	0	0	0	0	0
40045	21011	174960	0	1439	1	0	0	0	0	0	0	0	0
40045	21012	174960	0	1439	1	0	0	0	0	0	0	0	0
40045	21013	168381	0	1439	1	0	0	0	0	0	0	0	0
40045	21014	126286	0	1439	1	0	0	0	0	0	0	0	0
40045	21015	42060	0	1439	1	0	0	0	0	0	0	0	0
40045	21016	33593	0	1439	1	0	0	0	0	0	0	0	0
40045	21017	26874	0	1439	1	0	0	0	0	0	0	0	0
40045	21018	21486	0	1439	1	0	0	0	0	0	0	0	0
40045	21019	17146	0	1439	1	0	0	0	0	0	0	0	0
40045	21020	13682	0	1439	1	0	0	0	0	0	0	0	0
40045	21021	9098	0	1439	1	0	0	0	0	0	0	0	0
40045	21022	5459	0	1439	1	0	0	0	0	0	0	0	0
40045	21023	3276	0	1439	1	0	0	0	0	0	0	0	0
40045	21024	1637	0	1439	1	0	0	0	0	0	0	0	0
40045	21025	819	0	1439	1	0	0	0	0	0	0	0	0
40045	21026	419	0	1439	1	0	0	0	0	0	0	0	0
40045	21027	130	0	1439	1	0	0	0	0	0	0	0	0
40045	21028	0	0	1439	1	0	0	0	0	0	0	0	0
40045	21029	0	0	1439	1	0	0	0	0	0	0	0	0
40045	21030	0	0	1439	1	0	0	0	0	0	0	0	0
40045	23019	149500	0	1439	1	0	0	0	0	0	0	0	0
40045	23020	149500	0	1439	1	0	0	0	0	0	0	0	0
40045	23021	149500	0	1439	1	0	0	0	0	0	0	0	0
40045	23022	149500	0	1439	1	0	0	0	0	0	0	0	0
40045	23023	149500	0	1439	1	0	0	0	0	0	0	0	0
40045	23024	149500	0	1439	1	0	0	0	0	0	0	0	0
40046	2021	1000000	0	1439	18	0	0	0	0	0	0	0	0
40046	2022	1000000	0	1439	7	0	0	0	0	0	0	0	0
40046	2023	1000000	0	1439	2	0	0	0	0	0	0	0	0
40046	31010	1000000	0	1439	1	0	0	0	0	0	0	0	0
40046	1006	180000	0	1439	1	0	0	0	0	0	0	0	0
40046	1007	36000	0	1439	1	0	0	0	0	0	0	0	0
40046	1008	3600	0	1439	1	0	0	0	0	0	0	0	0
40046	1049	1000	0	1439	1	0	0	0	0	0	0	0	0
40046	1003	100000	0	1439	1	0	0	0	0	0	0	0	0
40046	1004	19000	0	1439	1	0	0	0	0	0	0	0	0
40046	1010	1000000	0	1439	5	0	0	0	0	0	0	0	0
40046	1010	900000	0	1439	2	0	0	0	0	0	0	0	0
40046	1027	180000	0	1439	1	0	0	0	0	0	0	0	0
40046	7	300000	0	1439	20	0	0	0	0	0	0	0	0
40046	8	200000	0	1439	20	0	0	0	0	0	0	0	0
40046	104	500000	0	1439	2	0	0	0	0	0	0	0	0
40046	105	200000	0	1439	2	0	0	0	0	0	0	0	0
40046	106	100000	0	1439	2	0	0	0	0	0	0	0	0
40046	22001	35000	0	1439	1	0	0	0	0	0	0	0	0
40046	20016	22000000	0	1439	6	0	0	0	0	0	0	0	0
40046	20017	16500000	0	1439	4	0	0	0	0	0	0	0	0
40046	20018	11000000	0	1439	3	0	0	0	0	0	0	0	0
40046	20019	8250000	0	1439	2	0	0	0	0	0	0	0	0
40046	20020	2750000	0	1439	1	0	0	0	0	0	0	0	0
40046	20021	1833300	0	1439	1	0	0	0	0	0	0	0	0
40046	20022	1466650	0	1439	1	0	0	0	0	0	0	0	0
40046	20023	1173300	0	1439	1	0	0	0	0	0	0	0	0
40046	20024	938650	0	1439	1	0	0	0	0	0	0	0	0
40046	20025	750750	0	1439	1	0	0	0	0	0	0	0	0
40046	20026	892728	0	1439	1	0	0	0	0	0	0	0	0
40046	20027	714096	0	1439	1	0	0	0	0	0	0	0	0
40046	20028	571320	0	1439	1	0	0	0	0	0	0	0	0
40046	20029	455328	0	1439	1	0	0	0	0	0	0	0	0
40046	20030	363744	0	1439	1	0	0	0	0	0	0	0	0
40046	20031	285120	0	1439	1	0	0	0	0	0	0	0	0
40046	20032	228096	0	1439	1	0	0	0	0	0	0	0	0
40046	20033	67608	0	1439	1	0	0	0	0	0	0	0	0
40046	20034	40392	0	1439	1	0	0	0	0	0	0	0	0
40046	20035	23760	0	1439	1	0	0	0	0	0	0	0	0
40046	20036	29160	0	1439	1	0	0	0	0	0	0	0	0
40046	20037	20520	0	1439	1	0	0	0	0	0	0	0	0
40046	20038	12744	0	1439	1	0	0	0	0	0	0	0	0
40046	20039	7776	0	1439	1	0	0	0	0	0	0	0	0
40046	20040	2592	0	1439	1	0	0	0	0	0	0	0	0
40046	21011	216000	0	1439	1	0	0	0	0	0	0	0	0
40046	21012	216000	0	1439	1	0	0	0	0	0	0	0	0
40046	21013	207878	0	1439	1	0	0	0	0	0	0	0	0
40046	21014	155909	0	1439	1	0	0	0	0	0	0	0	0
40046	21015	51926	0	1439	1	0	0	0	0	0	0	0	0
40046	21016	41472	0	1439	1	0	0	0	0	0	0	0	0
40046	21017	33178	0	1439	1	0	0	0	0	0	0	0	0
40046	21018	26525	0	1439	1	0	0	0	0	0	0	0	0
40046	21019	21168	0	1439	1	0	0	0	0	0	0	0	0
40046	21020	16891	0	1439	1	0	0	0	0	0	0	0	0
40046	21021	11232	0	1439	1	0	0	0	0	0	0	0	0
40046	21022	6739	0	1439	1	0	0	0	0	0	0	0	0
40046	21023	4044	0	1439	1	0	0	0	0	0	0	0	0
40046	21024	2021	0	1439	1	0	0	0	0	0	0	0	0
40046	21025	1011	0	1439	1	0	0	0	0	0	0	0	0
40046	21026	518	0	1439	1	0	0	0	0	0	0	0	0
40046	21027	140	0	1439	1	0	0	0	0	0	0	0	0
40046	21028	0	0	1439	1	0	0	0	0	0	0	0	0
40046	21029	0	0	1439	1	0	0	0	0	0	0	0	0
40046	21030	0	0	1439	1	0	0	0	0	0	0	0	0
40046	23019	149500	0	1439	1	0	0	0	0	0	0	0	0
40046	23020	149500	0	1439	1	0	0	0	0	0	0	0	0
40046	23021	149500	0	1439	1	0	0	0	0	0	0	0	0
40046	23022	149500	0	1439	1	0	0	0	0	0	0	0	0
40046	23023	149500	0	1439	1	0	0	0	0	0	0	0	0
40046	23024	149500	0	1439	1	0	0	0	0	0	0	0	0
40047	2021	1000000	0	1439	21	0	0	0	0	0	0	0	0
40047	2022	1000000	0	1439	9	0	0	0	0	0	0	0	0
40047	2023	1000000	0	1439	2	0	0	0	0	0	0	0	0
40047	31010	1000000	0	1439	1	0	0	0	0	0	0	0	0
40047	1006	180000	0	1439	1	0	0	0	0	0	0	0	0
40047	1007	36000	0	1439	1	0	0	0	0	0	0	0	0
40047	1008	3600	0	1439	1	0	0	0	0	0	0	0	0
40047	1049	1000	0	1439	1	0	0	0	0	0	0	0	0
40047	1003	100000	0	1439	1	0	0	0	0	0	0	0	0
40047	1004	19000	0	1439	1	0	0	0	0	0	0	0	0
40047	1010	1000000	0	1439	5	0	0	0	0	0	0	0	0
40047	1010	900000	0	1439	2	0	0	0	0	0	0	0	0
40047	1027	180000	0	1439	1	0	0	0	0	0	0	0	0
40047	7	300000	0	1439	20	0	0	0	0	0	0	0	0
40047	8	200000	0	1439	20	0	0	0	0	0	0	0	0
40047	104	500000	0	1439	2	0	0	0	0	0	0	0	0
40047	105	200000	0	1439	2	0	0	0	0	0	0	0	0
40047	106	100000	0	1439	2	0	0	0	0	0	0	0	0
40047	22001	35000	0	1439	1	0	0	0	0	0	0	0	0
40047	20016	22000000	0	1439	6	0	0	0	0	0	0	0	0
40047	20017	16500000	0	1439	4	0	0	0	0	0	0	0	0
40047	20018	11000000	0	1439	3	0	0	0	0	0	0	0	0
40047	20019	8250000	0	1439	2	0	0	0	0	0	0	0	0
40047	20020	2750000	0	1439	1	0	0	0	0	0	0	0	0
40047	20021	1833300	0	1439	1	0	0	0	0	0	0	0	0
40047	20022	1466650	0	1439	1	0	0	0	0	0	0	0	0
40047	20023	1173300	0	1439	1	0	0	0	0	0	0	0	0
40047	20024	938650	0	1439	1	0	0	0	0	0	0	0	0
40047	20025	750750	0	1439	1	0	0	0	0	0	0	0	0
40047	20026	991920	0	1439	1	0	0	0	0	0	0	0	0
40047	20027	793440	0	1439	1	0	0	0	0	0	0	0	0
40047	20028	634800	0	1439	1	0	0	0	0	0	0	0	0
40047	20029	505920	0	1439	1	0	0	0	0	0	0	0	0
40047	20030	404160	0	1439	1	0	0	0	0	0	0	0	0
40047	20031	316800	0	1439	1	0	0	0	0	0	0	0	0
40047	20032	253440	0	1439	1	0	0	0	0	0	0	0	0
40047	20033	75120	0	1439	1	0	0	0	0	0	0	0	0
40047	20034	44880	0	1439	1	0	0	0	0	0	0	0	0
40047	20035	26400	0	1439	1	0	0	0	0	0	0	0	0
40047	20036	32400	0	1439	1	0	0	0	0	0	0	0	0
40047	20037	22800	0	1439	1	0	0	0	0	0	0	0	0
40047	20038	14160	0	1439	1	0	0	0	0	0	0	0	0
40047	20039	8640	0	1439	1	0	0	0	0	0	0	0	0
40047	20040	2880	0	1439	1	0	0	0	0	0	0	0	0
40047	21011	240000	0	1439	1	0	0	0	0	0	0	0	0
40047	21012	240000	0	1439	1	0	0	0	0	0	0	0	0
40047	21013	230976	0	1439	1	0	0	0	0	0	0	0	0
40047	21014	173232	0	1439	1	0	0	0	0	0	0	0	0
40047	21015	57696	0	1439	1	0	0	0	0	0	0	0	0
40047	21016	46080	0	1439	1	0	0	0	0	0	0	0	0
40047	21017	36864	0	1439	1	0	0	0	0	0	0	0	0
40047	21018	29472	0	1439	1	0	0	0	0	0	0	0	0
40047	21019	23520	0	1439	1	0	0	0	0	0	0	0	0
40047	21020	18768	0	1439	1	0	0	0	0	0	0	0	0
40047	21021	12480	0	1439	1	0	0	0	0	0	0	0	0
40047	21022	7488	0	1439	1	0	0	0	0	0	0	0	0
40047	21023	4493	0	1439	1	0	0	0	0	0	0	0	0
40047	21024	2246	0	1439	1	0	0	0	0	0	0	0	0
40047	21025	1123	0	1439	1	0	0	0	0	0	0	0	0
40047	21026	576	0	1439	1	0	0	0	0	0	0	0	0
40047	21027	140	0	1439	1	0	0	0	0	0	0	0	0
40047	21028	0	0	1439	1	0	0	0	0	0	0	0	0
40047	21029	0	0	1439	1	0	0	0	0	0	0	0	0
40047	21030	0	0	1439	1	0	0	0	0	0	0	0	0
40047	23019	149500	0	1439	1	0	0	0	0	0	0	0	0
40047	23020	149500	0	1439	1	0	0	0	0	0	0	0	0
40047	23021	149500	0	1439	1	0	0	0	0	0	0	0	0
40047	23022	149500	0	1439	1	0	0	0	0	0	0	0	0
40047	23023	149500	0	1439	1	0	0	0	0	0	0	0	0
40047	23024	149500	0	1439	1	0	0	0	0	0	0	0	0
40048	2021	1000000	0	1439	15	0	0	0	0	0	0	0	0
40048	2022	1000000	0	1439	5	0	0	0	0	0	0	0	0
40048	2023	1000000	0	1439	2	0	0	0	0	0	0	0	0
40048	31010	1000000	0	1439	1	0	0	0	0	0	0	0	0
40048	1006	180000	0	1439	1	0	0	0	0	0	0	0	0
40048	1007	36000	0	1439	1	0	0	0	0	0	0	0	0
40048	1008	3600	0	1439	1	0	0	0	0	0	0	0	0
40048	1049	1000	0	1439	1	0	0	0	0	0	0	0	0
40048	1003	100000	0	1439	1	0	0	0	0	0	0	0	0
40048	1004	19000	0	1439	1	0	0	0	0	0	0	0	0
40048	1010	1000000	0	1439	5	0	0	0	0	0	0	0	0
40048	1010	900000	0	1439	2	0	0	0	0	0	0	0	0
40048	1027	180000	0	1439	1	0	0	0	0	0	0	0	0
40048	7	300000	0	1439	20	0	0	0	0	0	0	0	0
40048	8	200000	0	1439	20	0	0	0	0	0	0	0	0
40048	104	500000	0	1439	2	0	0	0	0	0	0	0	0
40048	105	200000	0	1439	2	0	0	0	0	0	0	0	0
40048	106	100000	0	1439	2	0	0	0	0	0	0	0	0
40048	22001	35000	0	1439	1	0	0	0	0	0	0	0	0
40048	20016	22000000	0	1439	6	0	0	0	0	0	0	0	0
40048	20017	16500000	0	1439	4	0	0	0	0	0	0	0	0
40048	20018	11000000	0	1439	3	0	0	0	0	0	0	0	0
40048	20019	8250000	0	1439	2	0	0	0	0	0	0	0	0
40048	20020	2750000	0	1439	1	0	0	0	0	0	0	0	0
40048	20021	1833300	0	1439	1	0	0	0	0	0	0	0	0
40048	20022	1466650	0	1439	1	0	0	0	0	0	0	0	0
40048	20023	1173300	0	1439	1	0	0	0	0	0	0	0	0
40048	20024	938650	0	1439	1	0	0	0	0	0	0	0	0
40048	20025	750750	0	1439	1	0	0	0	0	0	0	0	0
40048	20026	803455	0	1439	1	0	0	0	0	0	0	0	0
40048	20027	642686	0	1439	1	0	0	0	0	0	0	0	0
40048	20028	514188	0	1439	1	0	0	0	0	0	0	0	0
40048	20029	409795	0	1439	1	0	0	0	0	0	0	0	0
40048	20030	327370	0	1439	1	0	0	0	0	0	0	0	0
40048	20031	256608	0	1439	1	0	0	0	0	0	0	0	0
40048	20032	205286	0	1439	1	0	0	0	0	0	0	0	0
40048	20033	60847	0	1439	1	0	0	0	0	0	0	0	0
40048	20034	36353	0	1439	1	0	0	0	0	0	0	0	0
40048	20035	21384	0	1439	1	0	0	0	0	0	0	0	0
40048	20036	26244	0	1439	1	0	0	0	0	0	0	0	0
40048	20037	18468	0	1439	1	0	0	0	0	0	0	0	0
40048	20038	11470	0	1439	1	0	0	0	0	0	0	0	0
40048	20039	6998	0	1439	1	0	0	0	0	0	0	0	0
40048	20040	0	0	1439	1	0	0	0	0	0	0	0	0
40048	21011	194400	0	1439	1	0	0	0	0	0	0	0	0
40048	21012	194400	0	1439	1	0	0	0	0	0	0	0	0
40048	21013	187090	0	1439	1	0	0	0	0	0	0	0	0
40048	21014	140318	0	1439	1	0	0	0	0	0	0	0	0
40048	21015	46733	0	1439	1	0	0	0	0	0	0	0	0
40048	21016	37325	0	1439	1	0	0	0	0	0	0	0	0
40048	21017	29860	0	1439	1	0	0	0	0	0	0	0	0
40048	21018	23873	0	1439	1	0	0	0	0	0	0	0	0
40048	21019	19051	0	1439	1	0	0	0	0	0	0	0	0
40048	21020	15202	0	1439	1	0	0	0	0	0	0	0	0
40048	21021	10109	0	1439	1	0	0	0	0	0	0	0	0
40048	21022	6065	0	1439	1	0	0	0	0	0	0	0	0
40048	21023	3640	0	1439	1	0	0	0	0	0	0	0	0
40048	21024	1819	0	1439	1	0	0	0	0	0	0	0	0
40048	21025	910	0	1439	1	0	0	0	0	0	0	0	0
40048	21026	466	0	1439	1	0	0	0	0	0	0	0	0
40048	21027	130	0	1439	1	0	0	0	0	0	0	0	0
40048	21028	0	0	1439	1	0	0	0	0	0	0	0	0
40048	21029	0	0	1439	1	0	0	0	0	0	0	0	0
40048	21030	0	0	1439	1	0	0	0	0	0	0	0	0
40048	23019	149500	0	1439	1	0	0	0	0	0	0	0	0
40048	23020	149500	0	1439	1	0	0	0	0	0	0	0	0
40048	23021	149500	0	1439	1	0	0	0	0	0	0	0	0
40048	23022	149500	0	1439	1	0	0	0	0	0	0	0	0
40048	23023	149500	0	1439	1	0	0	0	0	0	0	0	0
40048	23024	149500	0	1439	1	0	0	0	0	0	0	0	0
40049	2021	1000000	0	1439	12	0	0	0	0	0	0	0	0
40049	2022	1000000	0	1439	4	0	0	0	0	0	0	0	0
40049	2023	1000000	0	1439	2	0	0	0	0	0	0	0	0
40049	31010	1000000	0	1439	1	0	0	0	0	0	0	0	0
40049	1006	180000	0	1439	1	0	0	0	0	0	0	0	0
40049	1007	36000	0	1439	1	0	0	0	0	0	0	0	0
40049	1008	3600	0	1439	1	0	0	0	0	0	0	0	0
40049	1049	1000	0	1439	1	0	0	0	0	0	0	0	0
40049	1003	100000	0	1439	1	0	0	0	0	0	0	0	0
40049	1004	19000	0	1439	1	0	0	0	0	0	0	0	0
40049	1010	1000000	0	1439	5	0	0	0	0	0	0	0	0
40049	1010	900000	0	1439	2	0	0	0	0	0	0	0	0
40049	1027	180000	0	1439	1	0	0	0	0	0	0	0	0
40049	7	300000	0	1439	20	0	0	0	0	0	0	0	0
40049	8	200000	0	1439	20	0	0	0	0	0	0	0	0
40049	104	500000	0	1439	2	0	0	0	0	0	0	0	0
40049	105	200000	0	1439	2	0	0	0	0	0	0	0	0
40049	106	100000	0	1439	2	0	0	0	0	0	0	0	0
40049	22001	35000	0	1439	1	0	0	0	0	0	0	0	0
40049	20016	22000000	0	1439	6	0	0	0	0	0	0	0	0
40049	20017	16500000	0	1439	4	0	0	0	0	0	0	0	0
40049	20018	11000000	0	1439	3	0	0	0	0	0	0	0	0
40049	20019	8250000	0	1439	2	0	0	0	0	0	0	0	0
40049	20020	2750000	0	1439	1	0	0	0	0	0	0	0	0
40049	20021	1833300	0	1439	1	0	0	0	0	0	0	0	0
40049	20022	1466650	0	1439	1	0	0	0	0	0	0	0	0
40049	20023	1173300	0	1439	1	0	0	0	0	0	0	0	0
40049	20024	938650	0	1439	1	0	0	0	0	0	0	0	0
40049	20025	750750	0	1439	1	0	0	0	0	0	0	0	0
40049	20026	723110	0	1439	1	0	0	0	0	0	0	0	0
40049	20027	578417	0	1439	1	0	0	0	0	0	0	0	0
40049	20028	462769	0	1439	1	0	0	0	0	0	0	0	0
40049	20029	368816	0	1439	1	0	0	0	0	0	0	0	0
40049	20030	294633	0	1439	1	0	0	0	0	0	0	0	0
40049	20031	230947	0	1439	1	0	0	0	0	0	0	0	0
40049	20032	184757	0	1439	1	0	0	0	0	0	0	0	0
