INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	INT	STRING	INT	STRING	INT	INT	STRING
193	7	10247	2	5	55	12:5	警戒	-1	-1	0	0	175	-1	70000	-1	-1
193	8	10248	2	5	55	12:5	警戒	-1	-1	0	0	190	-1	80000	-1	-1
193	9	10249	2	5	55	12:5	警戒	-1	-1	0	0	205	-1	90000	-1	-1
193	10	10250	2	5	55	12:5	警戒	-1	-1	0	0	265	-1	100000	-1	-1
194	1	10261	2	5	80	193:5	不屈	-1	-1	0	0	50	-1	10000	-1	-1
194	2	10262	2	5	80	193:5	不屈	-1	-1	0	0	65	-1	20000	-1	-1
194	3	10263	2	5	80	193:5	不屈	-1	-1	0	0	80	-1	30000	-1	-1
194	4	10264	2	5	80	193:5	不屈	-1	-1	0	0	95	-1	40000	-1	-1
194	5	10265	2	5	80	193:5	不屈	-1	-1	0	0	110	-1	50000	-1	-1
194	6	10266	2	5	80	193:5	不屈	-1	-1	0	0	160	-1	60000	-1	-1
194	7	10267	2	5	80	193:5	不屈	-1	-1	0	0	175	-1	70000	-1	-1
194	8	10268	2	5	80	193:5	不屈	-1	-1	0	0	190	-1	80000	-1	-1
194	9	10269	2	5	80	193:5	不屈	-1	-1	0	0	205	-1	90000	-1	-1
194	10	10270	2	5	80	193:5	不屈	-1	-1	0	0	265	-1	100000	-1	-1
195	1	10281	2	5	55	14:5	震慑	-1	-1	0	0	50	-1	10000	-1	-1
195	2	10282	2	5	55	14:5	震慑	-1	-1	0	0	65	-1	20000	-1	-1
195	3	10283	2	5	55	14:5	震慑	-1	-1	0	0	80	-1	30000	-1	-1
195	4	10284	2	5	55	14:5	震慑	-1	-1	0	0	95	-1	40000	-1	-1
195	5	10285	2	5	55	14:5	震慑	-1	-1	0	0	110	-1	50000	-1	-1
195	6	10286	2	5	55	14:5	震慑	-1	-1	0	0	160	-1	60000	-1	-1
195	7	10287	2	5	55	14:5	震慑	-1	-1	0	0	175	-1	70000	-1	-1
195	8	10288	2	5	55	14:5	震慑	-1	-1	0	0	190	-1	80000	-1	-1
195	9	10289	2	5	55	14:5	震慑	-1	-1	0	0	205	-1	90000	-1	-1
195	10	10290	2	5	55	14:5	震慑	-1	-1	0	0	265	-1	100000	-1	-1
201	1	10401	3	5	55	202:5	救赎	-1	-1	0	0	50	-1	10000	-1	-1
201	2	10402	3	5	55	202:5	救赎	-1	-1	0	0	65	-1	20000	-1	-1
201	3	10403	3	5	55	202:5	救赎	-1	-1	0	0	80	-1	30000	-1	-1
201	4	10404	3	5	55	202:5	救赎	-1	-1	0	0	95	-1	40000	-1	-1
201	5	10405	3	5	55	202:5	救赎	-1	-1	0	0	110	-1	50000	-1	-1
201	6	10406	3	5	55	202:5	救赎	-1	-1	0	0	160	-1	60000	-1	-1
201	7	10407	3	5	55	202:5	救赎	-1	-1	0	0	175	-1	70000	-1	-1
201	8	10408	3	5	55	202:5	救赎	-1	-1	0	0	190	-1	80000	-1	-1
201	9	10409	3	5	55	202:5	救赎	-1	-1	0	0	205	-1	90000	-1	-1
201	10	10410	3	5	55	202:5	救赎	-1	-1	0	0	265	-1	100000	-1	-1
202	1	10421	3	5	15	21:5	圣焰	-1	-1	0	0	50	-1	10000	-1	-1
202	2	10422	3	5	15	21:5	圣焰	-1	-1	0	0	65	-1	20000	-1	-1
202	3	10423	3	5	15	21:5	圣焰	-1	-1	0	0	80	-1	30000	-1	-1
202	4	10424	3	5	15	21:5	圣焰	-1	-1	0	0	95	-1	40000	-1	-1
202	5	10425	3	5	15	21:5	圣焰	-1	-1	0	0	110	-1	50000	-1	-1
202	6	10426	3	5	15	21:5	圣焰	-1	-1	0	0	160	-1	60000	-1	-1
202	7	10427	3	5	15	21:5	圣焰	-1	-1	0	0	175	-1	70000	-1	-1
202	8	10428	3	5	15	21:5	圣焰	-1	-1	0	0	190	-1	80000	-1	-1
202	9	10429	3	5	15	21:5	圣焰	-1	-1	0	0	205	-1	90000	-1	-1
202	10	10430	3	5	15	21:5	圣焰	-1	-1	0	0	265	-1	100000	-1	-1
203	1	10441	3	5	55	23:5	祝福	-1	-1	0	0	50	-1	10000	-1	-1
203	2	10442	3	5	55	23:5	祝福	-1	-1	0	0	65	-1	20000	-1	-1
203	3	10443	3	5	55	23:5	祝福	-1	-1	0	0	80	-1	30000	-1	-1
203	4	10444	3	5	55	23:5	祝福	-1	-1	0	0	95	-1	40000	-1	-1
203	5	10445	3	5	55	23:5	祝福	-1	-1	0	0	110	-1	50000	-1	-1
203	6	10446	3	5	55	23:5	祝福	-1	-1	0	0	160	-1	60000	-1	-1
203	7	10447	3	5	55	23:5	祝福	-1	-1	0	0	175	-1	70000	-1	-1
203	8	10448	3	5	55	23:5	祝福	-1	-1	0	0	190	-1	80000	-1	-1
203	9	10449	3	5	55	23:5	祝福	-1	-1	0	0	205	-1	90000	-1	-1
203	10	10450	3	5	55	23:5	祝福	-1	-1	0	0	265	-1	100000	-1	-1
204	1	10461	3	5	80	201:5	净化邪恶	-1	-1	0	0	50	-1	10000	-1	-1
204	2	10462	3	5	80	201:5	净化邪恶	-1	-1	0	0	65	-1	20000	-1	-1
204	3	10463	3	5	80	201:5	净化邪恶	-1	-1	0	0	80	-1	30000	-1	-1
204	4	10464	3	5	80	201:5	净化邪恶	-1	-1	0	0	95	-1	40000	-1	-1
204	5	10465	3	5	80	201:5	净化邪恶	-1	-1	0	0	110	-1	50000	-1	-1
204	6	10466	3	5	80	201:5	净化邪恶	-1	-1	0	0	160	-1	60000	-1	-1
204	7	10467	3	5	80	201:5	净化邪恶	-1	-1	0	0	175	-1	70000	-1	-1
204	8	10468	3	5	80	201:5	净化邪恶	-1	-1	0	0	190	-1	80000	-1	-1
204	9	10469	3	5	80	201:5	净化邪恶	-1	-1	0	0	205	-1	90000	-1	-1
204	10	10470	3	5	80	201:5	净化邪恶	-1	-1	0	0	265	-1	100000	-1	-1
205	1	10481	3	5	80	203:5	防护邪恶	-1	-1	0	0	50	-1	10000	-1	-1
205	2	10482	3	5	80	203:5	防护邪恶	-1	-1	0	0	65	-1	20000	-1	-1
205	3	10483	3	5	80	203:5	防护邪恶	-1	-1	0	0	80	-1	30000	-1	-1
205	4	10484	3	5	80	203:5	防护邪恶	-1	-1	0	0	95	-1	40000	-1	-1
205	5	10485	3	5	80	203:5	防护邪恶	-1	-1	0	0	110	-1	50000	-1	-1
205	6	10486	3	5	80	203:5	防护邪恶	-1	-1	0	0	160	-1	60000	-1	-1
205	7	10487	3	5	80	203:5	防护邪恶	-1	-1	0	0	175	-1	70000	-1	-1
205	8	10488	3	5	80	203:5	防护邪恶	-1	-1	0	0	190	-1	80000	-1	-1
205	9	10489	3	5	80	203:5	防护邪恶	-1	-1	0	0	205	-1	90000	-1	-1
205	10	10490	3	5	80	203:5	防护邪恶	-1	-1	0	0	265	-1	100000	-1	-1
206	1	10501	3	5	55	24:5	神圣闪电	-1	-1	0	0	50	-1	10000	-1	-1
206	2	10502	3	5	55	24:5	神圣闪电	-1	-1	0	0	65	-1	20000	-1	-1
206	3	10503	3	5	55	24:5	神圣闪电	-1	-1	0	0	80	-1	30000	-1	-1
206	4	10504	3	5	55	24:5	神圣闪电	-1	-1	0	0	95	-1	40000	-1	-1
206	5	10505	3	5	55	24:5	神圣闪电	-1	-1	0	0	110	-1	50000	-1	-1
206	6	10506	3	5	55	24:5	神圣闪电	-1	-1	0	0	160	-1	60000	-1	-1
206	7	10507	3	5	55	24:5	神圣闪电	-1	-1	0	0	175	-1	70000	-1	-1
206	8	10508	3	5	55	24:5	神圣闪电	-1	-1	0	0	190	-1	80000	-1	-1
206	9	10509	3	5	55	24:5	神圣闪电	-1	-1	0	0	205	-1	90000	-1	-1
206	10	10510	3	5	55	24:5	神圣闪电	-1	-1	0	0	265	-1	100000	-1	-1
211	1	10601	4	5	40	31:5	寒冰破片	-1	-1	0	0	50	-1	10000	-1	-1
211	2	10602	4	5	40	31:5	寒冰破片	-1	-1	0	0	65	-1	20000	-1	-1
211	3	10603	4	5	40	31:5	寒冰破片	-1	-1	0	0	80	-1	30000	-1	-1
211	4	10604	4	5	40	31:5	寒冰破片	-1	-1	0	0	95	-1	40000	-1	-1
211	5	10605	4	5	40	31:5	寒冰破片	-1	-1	0	0	110	-1	50000	-1	-1
211	6	10606	4	5	40	31:5	寒冰破片	-1	-1	0	0	160	-1	60000	-1	-1
211	7	10607	4	5	40	31:5	寒冰破片	-1	-1	0	0	175	-1	70000	-1	-1
211	8	10608	4	5	40	31:5	寒冰破片	-1	-1	0	0	190	-1	80000	-1	-1
211	9	10609	4	5	40	31:5	寒冰破片	-1	-1	0	0	205	-1	90000	-1	-1
211	10	10610	4	5	40	31:5	寒冰破片	-1	-1	0	0	265	-1	100000	-1	-1
212	1	10621	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	50	-1	10000	-1	-1
212	2	10622	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	65	-1	20000	-1	-1
212	3	10623	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	80	-1	30000	-1	-1
212	4	10624	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	95	-1	40000	-1	-1
212	5	10625	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	110	-1	50000	-1	-1
212	6	10626	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	160	-1	60000	-1	-1
212	7	10627	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	175	-1	70000	-1	-1
212	8	10628	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	190	-1	80000	-1	-1
212	9	10629	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	205	-1	90000	-1	-1
212	10	10630	4	5	55	211:5	冰寒刺骨	-1	-1	0	0	265	-1	100000	-1	-1
213	1	10641	4	5	80	212:5	无形之冰	-1	-1	0	0	50	-1	10000	-1	-1
213	2	10642	4	5	80	212:5	无形之冰	-1	-1	0	0	65	-1	20000	-1	-1
213	3	10643	4	5	80	212:5	无形之冰	-1	-1	0	0	80	-1	30000	-1	-1
213	4	10644	4	5	80	212:5	无形之冰	-1	-1	0	0	95	-1	40000	-1	-1
213	5	10645	4	5	80	212:5	无形之冰	-1	-1	0	0	110	-1	50000	-1	-1
213	6	10646	4	5	80	212:5	无形之冰	-1	-1	0	0	160	-1	60000	-1	-1
213	7	10647	4	5	80	212:5	无形之冰	-1	-1	0	0	175	-1	70000	-1	-1
213	8	10648	4	5	80	212:5	无形之冰	-1	-1	0	0	190	-1	80000	-1	-1
213	9	10649	4	5	80	212:5	无形之冰	-1	-1	0	0	205	-1	90000	-1	-1
213	10	10650	4	5	80	212:5	无形之冰	-1	-1	0	0	265	-1	100000	-1	-1
214	1	10661	4	5	55	35:5	无暇冰霜	-1	-1	0	0	50	-1	10000	-1	-1
214	2	10662	4	5	55	35:5	无暇冰霜	-1	-1	0	0	65	-1	20000	-1	-1
214	3	10663	4	5	55	35:5	无暇冰霜	-1	-1	0	0	80	-1	30000	-1	-1
214	4	10664	4	5	55	35:5	无暇冰霜	-1	-1	0	0	95	-1	40000	-1	-1
214	5	10665	4	5	55	35:5	无暇冰霜	-1	-1	0	0	110	-1	50000	-1	-1
214	6	10666	4	5	55	35:5	无暇冰霜	-1	-1	0	0	160	-1	60000	-1	-1
214	7	10667	4	5	55	35:5	无暇冰霜	-1	-1	0	0	175	-1	70000	-1	-1
214	8	10668	4	5	55	35:5	无暇冰霜	-1	-1	0	0	190	-1	80000	-1	-1
214	9	10669	4	5	55	35:5	无暇冰霜	-1	-1	0	0	205	-1	90000	-1	-1
214	10	10670	4	5	55	35:5	无暇冰霜	-1	-1	0	0	265	-1	100000	-1	-1
215	1	10681	4	5	80	214:5	冷却	-1	-1	0	0	50	-1	10000	-1	-1
215	2	10682	4	5	80	214:5	冷却	-1	-1	0	0	65	-1	20000	-1	-1
215	3	10683	4	5	80	214:5	冷却	-1	-1	0	0	80	-1	30000	-1	-1
215	4	10684	4	5	80	214:5	冷却	-1	-1	0	0	95	-1	40000	-1	-1
215	5	10685	4	5	80	214:5	冷却	-1	-1	0	0	110	-1	50000	-1	-1
215	6	10686	4	5	80	214:5	冷却	-1	-1	0	0	160	-1	60000	-1	-1
215	7	10687	4	5	80	214:5	冷却	-1	-1	0	0	175	-1	70000	-1	-1
215	8	10688	4	5	80	214:5	冷却	-1	-1	0	0	190	-1	80000	-1	-1
215	9	10689	4	5	80	214:5	冷却	-1	-1	0	0	205	-1	90000	-1	-1
215	10	10690	4	5	80	214:5	冷却	-1	-1	0	0	265	-1	100000	-1	-1
221	1	10801	5	5	55	222:5	猛火	-1	-1	0	0	50	-1	10000	-1	-1
221	2	10802	5	5	55	222:5	猛火	-1	-1	0	0	65	-1	20000	-1	-1
221	3	10803	5	5	55	222:5	猛火	-1	-1	0	0	80	-1	30000	-1	-1
221	4	10804	5	5	55	222:5	猛火	-1	-1	0	0	95	-1	40000	-1	-1
221	5	10805	5	5	55	222:5	猛火	-1	-1	0	0	110	-1	50000	-1	-1
221	6	10806	5	5	55	222:5	猛火	-1	-1	0	0	160	-1	60000	-1	-1
221	7	10807	5	5	55	222:5	猛火	-1	-1	0	0	175	-1	70000	-1	-1
221	8	10808	5	5	55	222:5	猛火	-1	-1	0	0	190	-1	80000	-1	-1
221	9	10809	5	5	55	222:5	猛火	-1	-1	0	0	205	-1	90000	-1	-1
221	10	10810	5	5	55	222:5	猛火	-1	-1	0	0	265	-1	100000	-1	-1
222	1	10821	5	5	15	41:5	爆燃	-1	-1	0	0	50	-1	10000	-1	-1
222	2	10822	5	5	15	41:5	爆燃	-1	-1	0	0	65	-1	20000	-1	-1
222	3	10823	5	5	15	41:5	爆燃	-1	-1	0	0	80	-1	30000	-1	-1
222	4	10824	5	5	15	41:5	爆燃	-1	-1	0	0	95	-1	40000	-1	-1
222	5	10825	5	5	15	41:5	爆燃	-1	-1	0	0	110	-1	50000	-1	-1
222	6	10826	5	5	15	41:5	爆燃	-1	-1	0	0	160	-1	60000	-1	-1
222	7	10827	5	5	15	41:5	爆燃	-1	-1	0	0	175	-1	70000	-1	-1
222	8	10828	5	5	15	41:5	爆燃	-1	-1	0	0	190	-1	80000	-1	-1
222	9	10829	5	5	15	41:5	爆燃	-1	-1	0	0	205	-1	90000	-1	-1
222	10	10830	5	5	15	41:5	爆燃	-1	-1	0	0	265	-1	100000	-1	-1
223	1	10841	5	5	80	221:5	温暖小火	-1	-1	0	0	50	-1	10000	-1	-1
223	2	10842	5	5	80	221:5	温暖小火	-1	-1	0	0	65	-1	20000	-1	-1
223	3	10843	5	5	80	221:5	温暖小火	-1	-1	0	0	80	-1	30000	-1	-1
223	4	10844	5	5	80	221:5	温暖小火	-1	-1	0	0	95	-1	40000	-1	-1
223	5	10845	5	5	80	221:5	温暖小火	-1	-1	0	0	110	-1	50000	-1	-1
223	6	10846	5	5	80	221:5	温暖小火	-1	-1	0	0	160	-1	60000	-1	-1
223	7	10847	5	5	80	221:5	温暖小火	-1	-1	0	0	175	-1	70000	-1	-1
223	8	10848	5	5	80	221:5	温暖小火	-1	-1	0	0	190	-1	80000	-1	-1
223	9	10849	5	5	80	221:5	温暖小火	-1	-1	0	0	205	-1	90000	-1	-1
223	10	10850	5	5	80	221:5	温暖小火	-1	-1	0	0	265	-1	100000	-1	-1
224	1	10861	5	5	55	42:5	气化	-1	-1	0	0	50	-1	10000	-1	-1
224	2	10862	5	5	55	42:5	气化	-1	-1	0	0	65	-1	20000	-1	-1
224	3	10863	5	5	55	42:5	气化	-1	-1	0	0	80	-1	30000	-1	-1
224	4	10864	5	5	55	42:5	气化	-1	-1	0	0	95	-1	40000	-1	-1
224	5	10865	5	5	55	42:5	气化	-1	-1	0	0	110	-1	50000	-1	-1
224	6	10866	5	5	55	42:5	气化	-1	-1	0	0	160	-1	60000	-1	-1
224	7	10867	5	5	55	42:5	气化	-1	-1	0	0	175	-1	70000	-1	-1
224	8	10868	5	5	55	42:5	气化	-1	-1	0	0	190	-1	80000	-1	-1
224	9	10869	5	5	55	42:5	气化	-1	-1	0	0	205	-1	90000	-1	-1
224	10	10870	5	5	55	42:5	气化	-1	-1	0	0	265	-1	100000	-1	-1
225	1	10881	5	5	80	224:5	火凤转生	-1	-1	0	0	50	-1	10000	-1	-1
225	2	10882	5	5	80	224:5	火凤转生	-1	-1	0	0	65	-1	20000	-1	-1
225	3	10883	5	5	80	224:5	火凤转生	-1	-1	0	0	80	-1	30000	-1	-1
225	4	10884	5	5	80	224:5	火凤转生	-1	-1	0	0	95	-1	40000	-1	-1
225	5	10885	5	5	80	224:5	火凤转生	-1	-1	0	0	110	-1	50000	-1	-1
225	6	10886	5	5	80	224:5	火凤转生	-1	-1	0	0	160	-1	60000	-1	-1
225	7	10887	5	5	80	224:5	火凤转生	-1	-1	0	0	175	-1	70000	-1	-1
225	8	10888	5	5	80	224:5	火凤转生	-1	-1	0	0	190	-1	80000	-1	-1
225	9	10889	5	5	80	224:5	火凤转生	-1	-1	0	0	205	-1	90000	-1	-1
225	10	10890	5	5	80	224:5	火凤转生	-1	-1	0	0	265	-1	100000	-1	-1
226	1	10901	5	5	80	45:5	灾祸	-1	-1	0	0	50	-1	10000	-1	-1
226	2	10902	5	5	80	45:5	灾祸	-1	-1	0	0	65	-1	20000	-1	-1
226	3	10903	5	5	80	45:5	灾祸	-1	-1	0	0	80	-1	30000	-1	-1
226	4	10904	5	5	80	45:5	灾祸	-1	-1	0	0	95	-1	40000	-1	-1
226	5	10905	5	5	80	45:5	灾祸	-1	-1	0	0	110	-1	50000	-1	-1
226	6	10906	5	5	80	45:5	灾祸	-1	-1	0	0	160	-1	60000	-1	-1
226	7	10907	5	5	80	45:5	灾祸	-1	-1	0	0	175	-1	70000	-1	-1
226	8	10908	5	5	80	45:5	灾祸	-1	-1	0	0	190	-1	80000	-1	-1
226	9	10909	5	5	80	45:5	灾祸	-1	-1	0	0	205	-1	90000	-1	-1
226	10	10910	5	5	80	45:5	灾祸	-1	-1	0	0	265	-1	100000	-1	-1
231	1	11001	6	5	15	51:5	白骨毒素	-1	-1	0	0	50	-1	10000	-1	-1
231	2	11002	6	5	15	51:5	白骨毒素	-1	-1	0	0	65	-1	20000	-1	-1
231	3	11003	6	5	15	51:5	白骨毒素	-1	-1	0	0	80	-1	30000	-1	-1
231	4	11004	6	5	15	51:5	白骨毒素	-1	-1	0	0	95	-1	40000	-1	-1
231	5	11005	6	5	15	51:5	白骨毒素	-1	-1	0	0	110	-1	50000	-1	-1
231	6	11006	6	5	15	51:5	白骨毒素	-1	-1	0	0	160	-1	60000	-1	-1
231	7	11007	6	5	15	51:5	白骨毒素	-1	-1	0	0	175	-1	70000	-1	-1
231	8	11008	6	5	15	51:5	白骨毒素	-1	-1	0	0	190	-1	80000	-1	-1
231	9	11009	6	5	15	51:5	白骨毒素	-1	-1	0	0	205	-1	90000	-1	-1
231	10	11010	6	5	15	51:5	白骨毒素	-1	-1	0	0	265	-1	100000	-1	-1
232	1	11021	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	50	-1	10000	-1	-1
232	2	11022	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	65	-1	20000	-1	-1
232	3	11023	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	80	-1	30000	-1	-1
232	4	11024	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	95	-1	40000	-1	-1
232	5	11025	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	110	-1	50000	-1	-1
232	6	11026	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	160	-1	60000	-1	-1
232	7	11027	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	175	-1	70000	-1	-1
232	8	11028	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	190	-1	80000	-1	-1
232	9	11029	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	205	-1	90000	-1	-1
232	10	11030	6	5	55	231:5	虚弱诅咒	-1	-1	0	0	265	-1	100000	-1	-1
233	1	11041	6	5	80	141:5	剧毒体质	-1	-1	0	0	50	-1	10000	-1	-1
233	2	11042	6	5	80	141:5	剧毒体质	-1	-1	0	0	65	-1	20000	-1	-1
233	3	11043	6	5	80	141:5	剧毒体质	-1	-1	0	0	80	-1	30000	-1	-1
233	4	11044	6	5	80	141:5	剧毒体质	-1	-1	0	0	95	-1	40000	-1	-1
233	5	11045	6	5	80	141:5	剧毒体质	-1	-1	0	0	110	-1	50000	-1	-1
233	6	11046	6	5	80	141:5	剧毒体质	-1	-1	0	0	160	-1	60000	-1	-1
233	7	11047	6	5	80	141:5	剧毒体质	-1	-1	0	0	175	-1	70000	-1	-1
233	8	11048	6	5	80	141:5	剧毒体质	-1	-1	0	0	190	-1	80000	-1	-1
233	9	11049	6	5	80	141:5	剧毒体质	-1	-1	0	0	205	-1	90000	-1	-1
233	10	11050	6	5	80	141:5	剧毒体质	-1	-1	0	0	265	-1	100000	-1	-1
234	1	11061	6	5	80	232:5	亡者意志	-1	-1	0	0	50	-1	10000	-1	-1
234	2	11062	6	5	80	232:5	亡者意志	-1	-1	0	0	65	-1	20000	-1	-1
234	3	11063	6	5	80	232:5	亡者意志	-1	-1	0	0	80	-1	30000	-1	-1
234	4	11064	6	5	80	232:5	亡者意志	-1	-1	0	0	95	-1	40000	-1	-1
234	5	11065	6	5	80	232:5	亡者意志	-1	-1	0	0	110	-1	50000	-1	-1
234	6	11066	6	5	80	232:5	亡者意志	-1	-1	0	0	160	-1	60000	-1	-1
234	7	11067	6	5	80	232:5	亡者意志	-1	-1	0	0	175	-1	70000	-1	-1
234	8	11068	6	5	80	232:5	亡者意志	-1	-1	0	0	190	-1	80000	-1	-1
234	9	11069	6	5	80	232:5	亡者意志	-1	-1	0	0	205	-1	90000	-1	-1
234	10	11070	6	5	80	232:5	亡者意志	-1	-1	0	0	265	-1	100000	-1	-1
235	1	11081	6	5	55	52:5	死亡领主	-1	-1	0	0	50	-1	10000	-1	-1
235	2	11082	6	5	55	52:5	死亡领主	-1	-1	0	0	65	-1	20000	-1	-1
235	3	11083	6	5	55	52:5	死亡领主	-1	-1	0	0	80	-1	30000	-1	-1
235	4	11084	6	5	55	52:5	死亡领主	-1	-1	0	0	95	-1	40000	-1	-1
235	5	11085	6	5	55	52:5	死亡领主	-1	-1	0	0	110	-1	50000	-1	-1
235	6	11086	6	5	55	52:5	死亡领主	-1	-1	0	0	160	-1	60000	-1	-1
235	7	11087	6	5	55	52:5	死亡领主	-1	-1	0	0	175	-1	70000	-1	-1
235	8	11088	6	5	55	52:5	死亡领主	-1	-1	0	0	190	-1	80000	-1	-1
235	9	11089	6	5	55	52:5	死亡领主	-1	-1	0	0	205	-1	90000	-1	-1
235	10	11090	6	5	55	52:5	死亡领主	-1	-1	0	0	265	-1	100000	-1	-1
241	1	11201	7	5	40	61:5	破甲	-1	-1	0	0	50	-1	10000	-1	-1
241	2	11202	7	5	40	61:5	破甲	-1	-1	0	0	65	-1	20000	-1	-1
241	3	11203	7	5	40	61:5	破甲	-1	-1	0	0	80	-1	30000	-1	-1
241	4	11204	7	5	40	61:5	破甲	-1	-1	0	0	95	-1	40000	-1	-1
241	5	11205	7	5	40	61:5	破甲	-1	-1	0	0	110	-1	50000	-1	-1
241	6	11206	7	5	40	61:5	破甲	-1	-1	0	0	160	-1	60000	-1	-1
241	7	11207	7	5	40	61:5	破甲	-1	-1	0	0	175	-1	70000	-1	-1
241	8	11208	7	5	40	61:5	破甲	-1	-1	0	0	190	-1	80000	-1	-1
241	9	11209	7	5	40	61:5	破甲	-1	-1	0	0	205	-1	90000	-1	-1
241	10	11210	7	5	40	61:5	破甲	-1	-1	0	0	265	-1	100000	-1	-1
242	1	11221	7	5	80	152:5	粘性炸弹	-1	-1	0	0	50	-1	10000	-1	-1
242	2	11222	7	5	80	152:5	粘性炸弹	-1	-1	0	0	65	-1	20000	-1	-1
242	3	11223	7	5	80	152:5	粘性炸弹	-1	-1	0	0	80	-1	30000	-1	-1
242	4	11224	7	5	80	152:5	粘性炸弹	-1	-1	0	0	95	-1	40000	-1	-1
242	5	11225	7	5	80	152:5	粘性炸弹	-1	-1	0	0	110	-1	50000	-1	-1
242	6	11226	7	5	80	152:5	粘性炸弹	-1	-1	0	0	160	-1	60000	-1	-1
242	7	11227	7	5	80	152:5	粘性炸弹	-1	-1	0	0	175	-1	70000	-1	-1
242	8	11228	7	5	80	152:5	粘性炸弹	-1	-1	0	0	190	-1	80000	-1	-1
242	9	11229	7	5	80	152:5	粘性炸弹	-1	-1	0	0	205	-1	90000	-1	-1
242	10	11230	7	5	80	152:5	粘性炸弹	-1	-1	0	0	265	-1	100000	-1	-1
243	1	11241	7	5	80	151:5	生存专家	-1	-1	0	0	50	-1	10000	-1	-1
243	2	11242	7	5	80	151:5	生存专家	-1	-1	0	0	65	-1	20000	-1	-1
243	3	11243	7	5	80	151:5	生存专家	-1	-1	0	0	80	-1	30000	-1	-1
243	4	11244	7	5	80	151:5	生存专家	-1	-1	0	0	95	-1	40000	-1	-1
243	5	11245	7	5	80	151:5	生存专家	-1	-1	0	0	110	-1	50000	-1	-1
243	6	11246	7	5	80	151:5	生存专家	-1	-1	0	0	160	-1	60000	-1	-1
243	7	11247	7	5	80	151:5	生存专家	-1	-1	0	0	175	-1	70000	-1	-1
243	8	11248	7	5	80	151:5	生存专家	-1	-1	0	0	190	-1	80000	-1	-1
243	9	11249	7	5	80	151:5	生存专家	-1	-1	0	0	205	-1	90000	-1	-1
243	10	11250	7	5	80	151:5	生存专家	-1	-1	0	0	265	-1	100000	-1	-1
244	1	11261	7	5	55	64:5	致残	-1	-1	0	0	50	-1	10000	-1	-1
244	2	11262	7	5	55	64:5	致残	-1	-1	0	0	65	-1	20000	-1	-1
244	3	11263	7	5	55	64:5	致残	-1	-1	0	0	80	-1	30000	-1	-1
244	4	11264	7	5	55	64:5	致残	-1	-1	0	0	95	-1	40000	-1	-1
244	5	11265	7	5	55	64:5	致残	-1	-1	0	0	110	-1	50000	-1	-1
244	6	11266	7	5	55	64:5	致残	-1	-1	0	0	160	-1	60000	-1	-1
244	7	11267	7	5	55	64:5	致残	-1	-1	0	0	175	-1	70000	-1	-1
244	8	11268	7	5	55	64:5	致残	-1	-1	0	0	190	-1	80000	-1	-1
244	9	11269	7	5	55	64:5	致残	-1	-1	0	0	205	-1	90000	-1	-1
244	10	11270	7	5	55	64:5	致残	-1	-1	0	0	265	-1	100000	-1	-1
251	1	11401	8	5	15	71:5	内伤	-1	-1	0	0	50	-1	10000	-1	-1
251	2	11402	8	5	15	71:5	内伤	-1	-1	0	0	65	-1	20000	-1	-1
251	3	11403	8	5	15	71:5	内伤	-1	-1	0	0	80	-1	30000	-1	-1
251	4	11404	8	5	15	71:5	内伤	-1	-1	0	0	95	-1	40000	-1	-1
251	5	11405	8	5	15	71:5	内伤	-1	-1	0	0	110	-1	50000	-1	-1
251	6	11406	8	5	15	71:5	内伤	-1	-1	0	0	160	-1	60000	-1	-1
251	7	11407	8	5	15	71:5	内伤	-1	-1	0	0	175	-1	70000	-1	-1
251	8	11408	8	5	15	71:5	内伤	-1	-1	0	0	190	-1	80000	-1	-1
251	9	11409	8	5	15	71:5	内伤	-1	-1	0	0	205	-1	90000	-1	-1
251	10	11410	8	5	15	71:5	内伤	-1	-1	0	0	265	-1	100000	-1	-1
252	1	11421	8	5	55	251:5	风从虎	-1	-1	0	0	50	-1	10000	-1	-1
252	2	11422	8	5	55	251:5	风从虎	-1	-1	0	0	65	-1	20000	-1	-1
252	3	11423	8	5	55	251:5	风从虎	-1	-1	0	0	80	-1	30000	-1	-1
252	4	11424	8	5	55	251:5	风从虎	-1	-1	0	0	95	-1	40000	-1	-1
252	5	11425	8	5	55	251:5	风从虎	-1	-1	0	0	110	-1	50000	-1	-1
